machine,station_id,station_type,day,cause,trigger_sensor,stop_reason_detail,start,end,minutes
M1,ST1,Robotics,2025-01-11,Changeover,,,2025-01-11 17:06:00,2025-01-11 17:35:00,30
M1,ST1,Robotics,2025-01-12,Changeover,,,2025-01-12 17:57:00,2025-01-12 18:10:00,14
M1,ST1,Robotics,2025-01-16,Changeover,,,2025-01-16 00:19:00,2025-01-16 00:25:00,7
M1,ST1,Robotics,2025-01-17,Changeover,,,2025-01-17 00:36:00,2025-01-17 01:13:00,38
M1,ST1,Robotics,2025-01-19,Changeover,,,2025-01-19 05:53:00,2025-01-19 06:30:00,38
M1,ST1,Robotics,2025-01-23,Changeover,,,2025-01-23 05:11:00,2025-01-23 05:39:00,29
M1,ST1,Robotics,2025-01-26,Changeover,,,2025-01-26 10:25:00,2025-01-26 10:48:00,24
M1,ST1,Robotics,2025-01-30,Changeover,,,2025-01-30 10:48:00,2025-01-30 10:58:00,11
M1,ST1,Robotics,2025-01-30,Changeover,,,2025-01-30 16:52:00,2025-01-30 17:09:00,18
M1,ST1,Robotics,2025-01-31,Changeover,,,2025-01-31 04:54:00,2025-01-31 05:24:00,31
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 07:48:00,2025-01-01 07:52:00,5
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 08:15:00,2025-01-01 08:18:00,4
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 10:00:00,2025-01-01 10:06:00,7
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 10:19:00,2025-01-01 10:47:00,29
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 12:02:00,2025-01-01 12:30:00,29
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 12:41:00,2025-01-01 13:17:00,37
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 14:04:00,2025-01-01 15:02:00,59
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 15:51:00,2025-01-01 16:44:00,54
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 16:47:00,2025-01-01 17:08:00,22
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 17:27:00,2025-01-01 17:30:00,4
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 17:56:00,2025-01-01 18:13:00,18
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 18:19:00,2025-01-01 18:24:00,6
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 19:07:00,2025-01-01 19:17:00,11
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 20:05:00,2025-01-01 20:19:00,15
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 20:40:00,2025-01-01 20:45:00,6
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 22:05:00,2025-01-01 22:42:00,38
M1,ST1,Robotics,2025-01-01,Blocked,,,2025-01-01 23:25:00,2025-01-01 23:48:00,24
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 00:28:00,2025-01-02 00:55:00,28
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 01:04:00,2025-01-02 01:41:00,38
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 01:45:00,2025-01-02 01:46:00,2
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 02:15:00,2025-01-02 02:49:00,35
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 03:23:00,2025-01-02 03:38:00,16
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 03:49:00,2025-01-02 04:25:00,37
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 05:31:00,2025-01-02 05:52:00,22
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 06:01:00,2025-01-02 06:13:00,13
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 06:54:00,2025-01-02 07:17:00,24
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 07:25:00,2025-01-02 07:30:00,6
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 07:44:00,2025-01-02 07:51:00,8
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 08:37:00,2025-01-02 09:12:00,36
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 09:48:00,2025-01-02 09:52:00,5
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 10:53:00,2025-01-02 11:14:00,22
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 11:21:00,2025-01-02 12:27:00,67
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 12:31:00,2025-01-02 12:58:00,28
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 13:09:00,2025-01-02 13:09:00,1
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 13:16:00,2025-01-02 13:41:00,26
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 14:21:00,2025-01-02 14:58:00,38
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 15:41:00,2025-01-02 15:56:00,16
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 16:42:00,2025-01-02 16:56:00,15
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 17:57:00,2025-01-02 18:11:00,15
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 18:33:00,2025-01-02 18:45:00,13
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 19:11:00,2025-01-02 19:12:00,2
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 19:38:00,2025-01-02 20:03:00,26
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 20:21:00,2025-01-02 20:28:00,8
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 20:53:00,2025-01-02 22:26:00,94
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 23:03:00,2025-01-02 23:22:00,20
M1,ST1,Robotics,2025-01-02,Blocked,,,2025-01-02 23:33:00,2025-01-03 00:08:00,36
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 00:12:00,2025-01-03 00:12:00,1
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 00:42:00,2025-01-03 00:57:00,16
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 01:39:00,2025-01-03 01:50:00,12
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 02:01:00,2025-01-03 02:04:00,4
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 02:12:00,2025-01-03 02:42:00,31
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 02:46:00,2025-01-03 02:51:00,6
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 04:15:00,2025-01-03 04:18:00,4
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 04:26:00,2025-01-03 04:39:00,14
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 04:42:00,2025-01-03 04:50:00,9
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 05:47:00,2025-01-03 06:01:00,15
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 07:19:00,2025-01-03 07:38:00,20
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 08:13:00,2025-01-03 08:15:00,3
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 08:24:00,2025-01-03 08:36:00,13
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 09:16:00,2025-01-03 09:31:00,16
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 10:11:00,2025-01-03 10:14:00,4
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 10:32:00,2025-01-03 11:00:00,29
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 11:35:00,2025-01-03 11:49:00,15
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 12:05:00,2025-01-03 12:10:00,6
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 12:45:00,2025-01-03 13:05:00,21
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 13:17:00,2025-01-03 13:28:00,12
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 13:39:00,2025-01-03 13:49:00,11
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 14:07:00,2025-01-03 14:32:00,26
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 16:15:00,2025-01-03 16:51:00,37
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 17:03:00,2025-01-03 17:26:00,24
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 17:41:00,2025-01-03 17:49:00,9
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 17:51:00,2025-01-03 18:07:00,17
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 19:06:00,2025-01-03 19:43:00,38
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 19:48:00,2025-01-03 20:17:00,30
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 21:05:00,2025-01-03 21:32:00,28
M1,ST1,Robotics,2025-01-03,Blocked,,,2025-01-03 23:23:00,2025-01-04 00:22:00,60
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 00:37:00,2025-01-04 00:58:00,22
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 01:08:00,2025-01-04 01:18:00,11
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 01:26:00,2025-01-04 01:26:00,1
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 01:53:00,2025-01-04 02:01:00,9
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 02:34:00,2025-01-04 03:20:00,47
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 03:22:00,2025-01-04 03:42:00,21
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 03:44:00,2025-01-04 03:52:00,9
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 04:34:00,2025-01-04 04:37:00,4
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 05:01:00,2025-01-04 05:06:00,6
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 05:21:00,2025-01-04 05:26:00,6
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 06:48:00,2025-01-04 06:51:00,4
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 07:09:00,2025-01-04 07:36:00,28
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 07:47:00,2025-01-04 07:55:00,9
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 08:09:00,2025-01-04 09:00:00,52
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 10:53:00,2025-01-04 11:00:00,8
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 11:02:00,2025-01-04 11:25:00,24
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 11:32:00,2025-01-04 11:38:00,7
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 12:08:00,2025-01-04 12:25:00,18
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 12:34:00,2025-01-04 13:17:00,44
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 13:20:00,2025-01-04 13:24:00,5
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 14:12:00,2025-01-04 14:38:00,27
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 16:34:00,2025-01-04 17:09:00,36
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 17:20:00,2025-01-04 17:46:00,27
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 18:07:00,2025-01-04 18:11:00,5
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 18:37:00,2025-01-04 18:58:00,22
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 19:08:00,2025-01-04 19:23:00,16
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 19:39:00,2025-01-04 19:58:00,20
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 21:00:00,2025-01-04 21:09:00,10
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 21:13:00,2025-01-04 21:36:00,24
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 21:42:00,2025-01-04 22:28:00,47
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 22:39:00,2025-01-04 22:44:00,6
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 22:52:00,2025-01-04 23:12:00,21
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 23:18:00,2025-01-04 23:28:00,11
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 23:30:00,2025-01-04 23:33:00,4
M1,ST1,Robotics,2025-01-04,Blocked,,,2025-01-04 23:44:00,2025-01-04 23:58:00,15
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 00:08:00,2025-01-05 00:11:00,4
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 00:13:00,2025-01-05 00:14:00,2
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 00:44:00,2025-01-05 01:00:00,17
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 02:41:00,2025-01-05 02:45:00,5
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 02:49:00,2025-01-05 03:11:00,23
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 04:10:00,2025-01-05 04:44:00,35
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 04:52:00,2025-01-05 04:55:00,4
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 05:25:00,2025-01-05 05:32:00,8
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 05:58:00,2025-01-05 06:30:00,33
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 06:39:00,2025-01-05 06:43:00,5
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 07:30:00,2025-01-05 08:09:00,40
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 09:06:00,2025-01-05 09:15:00,10
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 09:21:00,2025-01-05 09:29:00,9
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 10:00:00,2025-01-05 10:30:00,31
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 10:41:00,2025-01-05 11:14:00,34
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 12:33:00,2025-01-05 13:09:00,37
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 13:18:00,2025-01-05 13:26:00,9
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 15:23:00,2025-01-05 15:45:00,23
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 16:44:00,2025-01-05 16:50:00,7
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 16:53:00,2025-01-05 17:15:00,23
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 17:19:00,2025-01-05 18:13:00,55
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 18:17:00,2025-01-05 18:56:00,40
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 19:07:00,2025-01-05 19:30:00,24
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 19:36:00,2025-01-05 20:08:00,33
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 21:35:00,2025-01-05 22:09:00,35
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 22:32:00,2025-01-05 22:49:00,18
M1,ST1,Robotics,2025-01-05,Blocked,,,2025-01-05 23:18:00,2025-01-05 23:45:00,28
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 00:09:00,2025-01-06 00:25:00,17
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 01:24:00,2025-01-06 01:34:00,11
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 02:11:00,2025-01-06 02:25:00,15
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 02:31:00,2025-01-06 02:32:00,2
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 02:41:00,2025-01-06 02:59:00,19
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 03:29:00,2025-01-06 03:29:00,1
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 03:34:00,2025-01-06 03:37:00,4
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 04:00:00,2025-01-06 04:17:00,18
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 04:19:00,2025-01-06 04:55:00,37
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 05:30:00,2025-01-06 05:48:00,19
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 05:53:00,2025-01-06 06:05:00,13
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 09:53:00,2025-01-06 10:11:00,19
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 11:09:00,2025-01-06 11:16:00,8
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 11:20:00,2025-01-06 11:21:00,2
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 12:32:00,2025-01-06 12:42:00,11
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 13:43:00,2025-01-06 13:52:00,10
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 13:58:00,2025-01-06 14:21:00,24
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 14:43:00,2025-01-06 15:04:00,22
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 15:06:00,2025-01-06 15:28:00,23
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 15:59:00,2025-01-06 16:09:00,11
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 17:26:00,2025-01-06 17:43:00,18
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 17:48:00,2025-01-06 18:16:00,29
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 18:29:00,2025-01-06 18:57:00,29
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 21:04:00,2025-01-06 21:27:00,24
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 21:42:00,2025-01-06 22:09:00,28
M1,ST1,Robotics,2025-01-06,Blocked,,,2025-01-06 23:35:00,2025-01-07 00:16:00,42
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 00:30:00,2025-01-07 00:30:00,1
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 00:44:00,2025-01-07 01:03:00,20
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 01:22:00,2025-01-07 01:26:00,5
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 02:04:00,2025-01-07 02:04:00,1
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 02:11:00,2025-01-07 02:51:00,41
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 03:21:00,2025-01-07 03:37:00,17
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 04:22:00,2025-01-07 04:53:00,32
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 05:09:00,2025-01-07 06:12:00,64
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 06:15:00,2025-01-07 06:27:00,13
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 06:33:00,2025-01-07 06:48:00,16
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 07:00:00,2025-01-07 07:28:00,29
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 08:41:00,2025-01-07 08:49:00,9
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 08:53:00,2025-01-07 08:53:00,1
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 08:56:00,2025-01-07 08:59:00,4
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 09:32:00,2025-01-07 10:12:00,41
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 10:23:00,2025-01-07 11:20:00,58
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 12:13:00,2025-01-07 12:18:00,6
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 12:55:00,2025-01-07 13:10:00,16
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 13:42:00,2025-01-07 13:44:00,3
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 13:46:00,2025-01-07 14:04:00,19
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 14:08:00,2025-01-07 14:17:00,10
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 15:38:00,2025-01-07 15:47:00,10
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 16:18:00,2025-01-07 16:47:00,30
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 17:12:00,2025-01-07 17:37:00,26
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 17:52:00,2025-01-07 18:26:00,35
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 18:47:00,2025-01-07 18:52:00,6
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 18:56:00,2025-01-07 18:59:00,4
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 19:49:00,2025-01-07 20:11:00,23
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 21:01:00,2025-01-07 21:11:00,11
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 21:28:00,2025-01-07 21:55:00,28
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 22:10:00,2025-01-07 22:37:00,28
M1,ST1,Robotics,2025-01-07,Blocked,,,2025-01-07 22:41:00,2025-01-07 23:09:00,29
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 00:57:00,2025-01-08 01:13:00,17
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 01:38:00,2025-01-08 01:53:00,16
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 02:08:00,2025-01-08 03:08:00,61
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 03:14:00,2025-01-08 03:17:00,4
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 03:27:00,2025-01-08 04:23:00,57
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 06:29:00,2025-01-08 06:34:00,6
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 06:50:00,2025-01-08 07:02:00,13
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 08:47:00,2025-01-08 08:57:00,11
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 09:07:00,2025-01-08 09:16:00,10
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 10:11:00,2025-01-08 10:21:00,11
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 10:30:00,2025-01-08 10:58:00,29
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 11:01:00,2025-01-08 11:15:00,15
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 11:18:00,2025-01-08 11:22:00,5
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 11:25:00,2025-01-08 11:36:00,12
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 11:46:00,2025-01-08 12:16:00,31
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 13:47:00,2025-01-08 13:53:00,7
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 14:09:00,2025-01-08 14:30:00,22
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 15:06:00,2025-01-08 15:21:00,16
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 15:47:00,2025-01-08 15:53:00,7
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 17:10:00,2025-01-08 17:44:00,35
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 18:04:00,2025-01-08 18:06:00,3
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 18:11:00,2025-01-08 18:31:00,21
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 18:45:00,2025-01-08 18:54:00,10
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 19:02:00,2025-01-08 19:16:00,15
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 19:25:00,2025-01-08 19:38:00,14
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 19:52:00,2025-01-08 19:52:00,1
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 20:48:00,2025-01-08 21:36:00,49
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 22:41:00,2025-01-08 23:30:00,50
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 23:36:00,2025-01-08 23:39:00,4
M1,ST1,Robotics,2025-01-08,Blocked,,,2025-01-08 23:57:00,2025-01-09 00:29:00,33
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 01:13:00,2025-01-09 01:38:00,26
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 02:33:00,2025-01-09 02:48:00,16
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 03:19:00,2025-01-09 03:28:00,10
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 04:06:00,2025-01-09 04:34:00,29
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 05:23:00,2025-01-09 05:26:00,4
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 05:29:00,2025-01-09 05:54:00,26
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 06:01:00,2025-01-09 06:27:00,27
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 06:32:00,2025-01-09 06:33:00,2
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 07:07:00,2025-01-09 07:17:00,11
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 07:26:00,2025-01-09 07:36:00,11
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 07:38:00,2025-01-09 07:58:00,21
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 09:26:00,2025-01-09 09:44:00,19
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 09:56:00,2025-01-09 10:17:00,22
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 10:21:00,2025-01-09 10:40:00,20
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 11:03:00,2025-01-09 11:11:00,9
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 11:17:00,2025-01-09 11:19:00,3
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 11:58:00,2025-01-09 12:05:00,8
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 12:16:00,2025-01-09 12:17:00,2
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 12:43:00,2025-01-09 13:08:00,26
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 13:13:00,2025-01-09 13:34:00,22
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 13:41:00,2025-01-09 13:48:00,8
M1,ST1,Robotics,2025-01-09,Blocked,,,2025-01-09 14:29:00,2025-01-09 15:00:00,32
